0.17945	15.9936
0.091477	16.014
0.020337	16.0344
0.015398	16.0548
0.045519	16.0752
0.108111	16.0956
0.19727	16.116
0.303836	16.1364
0.416088	16.1568
0.526549	16.1772
0.629269	16.1976
0.719258	16.218
0.793333	16.2384
0.849953	16.2588
0.889299	16.2792
0.913166	16.2996
0.924655	16.32
0.928594	16.3404
0.931271	16.3608
0.933994	16.3812
0.936791	16.4016
0.939765	16.422
0.94295	16.4424
0.946313	16.4628
0.949706	16.4832
0.953062	16.5036
0.956488	16.524
0.959831	16.5444
0.963319	16.5648
0.966822	16.5852
0.970249	16.6056
0.973514	16.626
0.976591	16.6464
0.979451	16.6668
0.98204	16.6872
0.984399	16.7076
0.986513	16.728
0.988395	16.7484
0.989749	16.7688
0.990667	16.7892
0.991301	16.8096
0.991526	16.83
0.991429	16.8504
0.991141	16.8708
0.990592	16.8912
0.989686	16.9116
0.987941	16.932
0.985972	16.9524
0.98373	16.9728
0.981406	16.9932
0.978917	17.0136
0.976033	17.034
0.97309	17.0544
0.969944	17.0748
0.96685	17.0952
0.96363	17.1156
0.960778	17.136
0.957302	17.1564
0.952894	17.1768
0.947131	17.1972
0.940053	17.2176
0.932098	17.238
0.921792	17.2584
0.910809	17.2788
0.899768	17.2992
0.889543	17.3196
0.880548	17.34
0.873625	17.3604
0.869444	17.3808
0.868249	17.4012
0.870067	17.4216
0.875858	17.442
0.884657	17.4624
0.894606	17.4828
0.904831	17.5032
0.914725	17.5236
0.923773	17.544
0.931838	17.5644
0.938741	17.5848
0.944431	17.6052
0.948882	17.6256
0.951137	17.646
0.9531	17.6664
0.955165	17.6868
0.957351	17.7072
0.959692	17.7276
0.962332	17.748
0.965102	17.7684
0.967902	17.7888
0.970695	17.8092
0.973391	17.8296
0.975949	17.85
0.978471	17.8704
0.980786	17.8908
0.982959	17.9112
0.984825	17.9316
0.9863	17.952
0.987387	17.9724
0.988167	17.9928
0.988548	18.0132
0.988686	18.0336
0.988538	18.054
0.988117	18.0744
0.987391	18.0948
0.986378	18.1152
0.985109	18.1356
0.983534	18.156
0.981681	18.1764
0.979705	18.1968
0.977598	18.2172
0.975256	18.2376
0.972679	18.258
0.969874	18.2784
0.96683	18.2988
0.963671	18.3192
0.960639	18.3396
0.957742	18.36
0.95493	18.3804
0.952068	18.4008
0.949179	18.4212
0.946438	18.4416
0.943861	18.462
0.941418	18.4824
0.939265	18.5028
0.936963	18.5232
0.929322	18.5436
0.910282	18.564
0.876177	18.5844
0.82494	18.6048
0.756107	18.6252
0.670616	18.6456
0.561478	18.666
0.448235	18.6864
0.33723	18.7068
0.234739	18.7272
0.166739	18.7476
0.127833	18.768
0.121611	18.7884
0.148425	18.8088
0.205681	18.8292
0.287528	18.8496
0.394803	18.87
0.5066	18.8904
0.616463	18.9108
0.718441	18.9312
0.791749	18.9516
0.84785	18.972
0.886784	18.9924
0.910266	19.0128
0.92159	19.0332
0.925536	19.0536
0.928271	19.074
0.931128	19.0944
0.934228	19.1148
0.937668	19.1352
0.941186	19.1556
0.944903	19.176
0.948777	19.1964
0.95277	19.2168
0.956721	19.2372
0.960843	19.2576
0.964928	19.278
0.968871	19.2984
0.972728	19.3188
0.976296	19.3392
0.979584	19.3596
0.982607	19.38
0.985226	19.4004
0.987565	19.4208
0.989715	19.4412
0.991367	19.4616
0.992705	19.482
0.993707	19.5024
0.994298	19.5228
0.994563	19.5432
0.994646	19.5636
0.994253	19.584
0.993582	19.6044
0.992686	19.6248
0.991282	19.6452
0.989546	19.6656
0.987293	19.686
0.984821	19.7064
0.98216	19.7268
0.979511	19.7472
0.976746	19.7676
0.97406	19.788
0.971084	19.8084
0.967736	19.8288
0.964269	19.8492
0.960368	19.8696
0.955726	19.89
0.949946	19.9104
0.942802	19.9308
0.934053	19.9512
0.924093	19.9716
0.91308	19.992
0.901936	20.0124
0.891264	20.0328
0.88142	20.0532
0.873283	20.0736
0.867738	20.094
0.865259	20.1144
0.866016	20.1348
0.869948	20.1552
0.876657	20.1756
0.885542	20.196
0.895561	20.2164
0.905622	20.2368
0.91535	20.2572
0.924365	20.2776
0.932382	20.298
0.939241	20.3184
0.944735	20.3388
0.948916	20.3592
0.952084	20.3796
0.954536	20.4
0.956771	20.4204
0.959359	20.4408
0.962384	20.4612
0.96534	20.4816
0.968255	20.502
0.970973	20.5224
0.973832	20.5428
